_id,name,country,isoalpha3,frequency,period,date,value
474,"GDP (US$ per capita, current prices)",Dominican Republic,DOM,Annual,2017,01/01/2017 12:00:00 AM,7521.353999034369
475,"GDP (US$ per capita, current prices)",Dominican Republic,DOM,Annual,2018,01/01/2018 12:00:00 AM,7953.935633121589
476,"GDP (US$ per capita, current prices)",Dominican Republic,DOM,Annual,2019,01/01/2019 12:00:00 AM,8181.638756152332
477,"GDP (US$ per capita, current prices)",Dominican Republic,DOM,Annual,2020,01/01/2020 12:00:00 AM,7175.023372956913
478,"GDP (US$ per capita, current prices)",Dominican Republic,DOM,Annual,2021,01/01/2021 12:00:00 AM,8496.047312490393
479,"GDP (US$ per capita, current prices)",Dominican Republic,DOM,Annual,2022,01/01/2022 12:00:00 AM,10141.10462890552
480,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2000,01/01/2000 12:00:00 AM,1067.165445804025
481,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2001,01/01/2001 12:00:00 AM,1106.465124660526
482,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2002,01/01/2002 12:00:00 AM,1107.600200690987
483,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2003,01/01/2003 12:00:00 AM,1130.298931763554
484,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2004,01/01/2004 12:00:00 AM,1188.092429322852
485,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2005,01/01/2005 12:00:00 AM,1278.587952923932
486,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2006,01/01/2006 12:00:00 AM,1399.79921976781
487,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2007,01/01/2007 12:00:00 AM,1549.064165581335
488,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2008,01/01/2008 12:00:00 AM,1702.027051990513
489,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2009,01/01/2009 12:00:00 AM,1750.106448703152
490,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2010,01/01/2010 12:00:00 AM,1861.291428840687
491,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2011,01/01/2011 12:00:00 AM,2039.790132280891
492,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2012,01/01/2012 12:00:00 AM,2092.785578597111
493,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2013,01/01/2013 12:00:00 AM,2050.315437886615
494,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2014,01/01/2014 12:00:00 AM,2149.309623485311
495,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2015,01/01/2015 12:00:00 AM,2241.533981588973
496,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2016,01/01/2016 12:00:00 AM,2279.577563080794
497,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2017,01/01/2017 12:00:00 AM,2386.599452076237
498,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2018,01/01/2018 12:00:00 AM,2440.600904097219
499,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2019,01/01/2019 12:00:00 AM,2501.852662511664
500,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2020,01/01/2020 12:00:00 AM,2337.7579216087
501,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2021,01/01/2021 12:00:00 AM,2752.456051450725
502,"GDP (US$ per capita, current prices)",Honduras,HND,Annual,2022,01/01/2022 12:00:00 AM,3021.551126265135
503,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1990,01/01/1990 12:00:00 AM,2055.747878299861
504,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1991,01/01/1991 12:00:00 AM,1996.462917653128
505,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1992,01/01/1992 12:00:00 AM,3502.827665794374
506,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1993,01/01/1993 12:00:00 AM,3699.49195160922
507,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1994,01/01/1994 12:00:00 AM,3622.162166962984
508,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1995,01/01/1995 12:00:00 AM,3862.283690424298
509,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1996,01/01/1996 12:00:00 AM,3942.456173212941
510,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1997,01/01/1997 12:00:00 AM,4123.363964356755
511,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1998,01/01/1998 12:00:00 AM,4192.398273143212
512,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,1999,01/01/1999 12:00:00 AM,4212.974365772772
513,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2000,01/01/2000 12:00:00 AM,4424.239152408271
514,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2001,01/01/2001 12:00:00 AM,4461.25888987312
515,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2002,01/01/2002 12:00:00 AM,4802.222839435491
516,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2003,01/01/2003 12:00:00 AM,4801.143940312912
517,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2004,01/01/2004 12:00:00 AM,4962.570741652428
518,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2005,01/01/2005 12:00:00 AM,5021.513884137497
519,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2006,01/01/2006 12:00:00 AM,5315.429268477292
520,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2007,01/01/2007 12:00:00 AM,5571.455044290262
521,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2008,01/01/2008 12:00:00 AM,5697.248901502498
522,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2009,01/01/2009 12:00:00 AM,5159.344517303462
523,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2010,01/01/2010 12:00:00 AM,5452.517703852237
524,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2011,01/01/2011 12:00:00 AM,5332.110281087101
525,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2012,01/01/2012 12:00:00 AM,5556.681297933264
526,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2013,01/01/2013 12:00:00 AM,5741.81922709437
527,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2014,01/01/2014 12:00:00 AM,6070.40451154911
528,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2015,01/01/2015 12:00:00 AM,5794.906392499629
529,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2016,01/01/2016 12:00:00 AM,5847.636300873415
530,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2017,01/01/2017 12:00:00 AM,5867.549333558673
531,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2018,01/01/2018 12:00:00 AM,6056.488368852622
532,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2019,01/01/2019 12:00:00 AM,6114.750495783804
533,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2020,01/01/2020 12:00:00 AM,4823.102996385571
534,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2021,01/01/2021 12:00:00 AM,5951.518037493264
535,"GDP (US$ per capita, current prices)",Belize,BLZ,Annual,2022,01/01/2022 12:00:00 AM,6869.390737805407
536,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2006,01/01/2006 12:00:00 AM,1220.72611752369
537,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2007,01/01/2007 12:00:00 AM,1321.240302739999
538,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2008,01/01/2008 12:00:00 AM,1490.972965482632
539,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2009,01/01/2009 12:00:00 AM,1435.266844253778
540,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2010,01/01/2010 12:00:00 AM,1492.794480075157
541,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2011,01/01/2011 12:00:00 AM,1641.572584730234
542,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2012,01/01/2012 12:00:00 AM,1742.99745275361
543,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2013,01/01/2013 12:00:00 AM,1791.262358408195
544,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2014,01/01/2014 12:00:00 AM,1909.762752731693
545,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2015,01/01/2015 12:00:00 AM,2021.34474552589
546,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2016,01/01/2016 12:00:00 AM,2075.354958323161
547,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2017,01/01/2017 12:00:00 AM,2123.118373770624
548,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2018,01/01/2018 12:00:00 AM,1977.96430398484
549,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2019,01/01/2019 12:00:00 AM,1902.145556774425
550,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2020,01/01/2020 12:00:00 AM,1874.437183362042
551,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2021,01/01/2021 12:00:00 AM,2063.278147359696
552,"GDP (US$ per capita, current prices)",Nicaragua,NIC,Annual,2022,01/01/2022 12:00:00 AM,2253.62471016298
553,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,1991,01/01/1991 12:00:00 AM,4225.238719039084
554,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,1992,01/01/1992 12:00:00 AM,4302.167220946243
555,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,1993,01/01/1993 12:00:00 AM,3693.40537828755
556,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,1994,01/01/1994 12:00:00 AM,3839.849488280563
557,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,1995,01/01/1995 12:00:00 AM,4220.444051709961
558,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,1996,01/01/1996 12:00:00 AM,4592.278747622904
559,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,1997,01/01/1997 12:00:00 AM,4541.679108627925
560,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,1998,01/01/1998 12:00:00 AM,4783.122544988173
561,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,1999,01/01/1999 12:00:00 AM,5363.06909122339
562,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2000,01/01/2000 12:00:00 AM,6171.075710458293
563,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2001,01/01/2001 12:00:00 AM,6654.979520284027
564,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2002,01/01/2002 12:00:00 AM,6762.42836705097
565,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2003,01/01/2003 12:00:00 AM,8426.353620125641
566,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2004,01/01/2004 12:00:00 AM,9833.413936017609
567,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2005,01/01/2005 12:00:00 AM,11784.07212076761
568,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2006,01/01/2006 12:00:00 AM,13458.47592929081
569,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2007,01/01/2007 12:00:00 AM,15748.14025695619
570,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2008,01/01/2008 12:00:00 AM,20160.51734445347
571,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2009,01/01/2009 12:00:00 AM,13798.31554117474
572,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2010,01/01/2010 12:00:00 AM,15845.95020454926
573,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2011,01/01/2011 12:00:00 AM,18000.69332441259
574,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2014,01/01/2014 12:00:00 AM,20547.45461507297
575,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2015,01/01/2015 12:00:00 AM,18578.91676714479
576,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2016,01/01/2016 12:00:00 AM,16213.68480832413
577,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2018,01/01/2018 12:00:00 AM,16362.10990348231
578,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2019,01/01/2019 12:00:00 AM,15640.16832152113
579,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2020,01/01/2020 12:00:00 AM,13707.47379479805
580,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2021,01/01/2021 12:00:00 AM,16059.49010215957
581,"GDP (US$ per capita, current prices)",Trinidad and Tobago,TTO,Annual,2022,01/01/2022 12:00:00 AM,19630.70059909899
